Timestamp,UPS_ID,Status,Capacity_kW,IT_Load_Allocated_kW,Output_Load_kW,Input_Load_kW,Load_Percent,Efficiency_Percent,UPS_Loss_kW,Battery_Voltage,Estimated_Runtime_Min,Alarm_Code
2026-08-10 16:15:00,UPS-02,Online,300,150.5,150.5,165.6,50.2,95.52,15.1,481.2,29.9,
2026-08-10 16:15:00,UPS-03,Online,300,150.5,150.5,167.4,50.2,94.39,16.9,482.0,29.9,
2026-08-10 16:30:00,UPS-01,Online,300,148.5,148.5,164.4,49.5,94.97,15.9,478.9,30.2,
2026-08-10 16:30:00,UPS-02,Online,300,148.5,148.5,164.6,49.5,94.83,16.1,478.8,30.2,
2026-08-10 16:30:00,UPS-03,Online,300,148.5,148.5,164.1,49.5,95.11,15.6,481.0,30.2,
2026-08-10 16:45:00,UPS-01,Online,300,146.2,146.2,162.0,48.7,94.96,15.8,481.3,30.5,
2026-08-10 16:45:00,UPS-02,Online,300,146.2,146.2,161.9,48.7,94.99,15.7,480.9,30.5,
2026-08-10 16:45:00,UPS-03,Online,300,146.2,146.2,161.6,48.7,95.2,15.4,481.4,30.5,
2026-08-10 17:00:00,UPS-01,Online,300,146.7,146.7,162.8,48.9,94.75,16.1,479.5,30.4,
2026-08-10 17:00:00,UPS-02,Online,300,146.7,146.7,161.3,48.9,95.72,14.6,478.9,30.4,
2026-08-10 17:00:00,UPS-03,Online,300,146.7,146.7,163.5,48.9,94.36,16.8,481.9,30.4,
2026-08-10 17:15:00,UPS-01,Online,300,146.6,146.6,161.5,48.9,95.5,14.9,480.9,30.4,
2026-08-10 17:15:00,UPS-02,Online,300,146.6,146.6,163.0,48.9,94.58,16.4,479.0,30.4,
2026-08-10 17:15:00,UPS-03,Online,300,146.6,146.6,161.4,48.9,95.59,14.8,480.8,30.4,
2026-08-10 17:30:00,UPS-01,Online,300,144.6,144.6,159.9,48.2,95.22,15.3,481.4,30.7,
2026-08-10 17:30:00,UPS-02,Online,300,144.6,144.6,160.5,48.2,94.83,15.9,479.2,30.7,
2026-08-10 17:30:00,UPS-03,Online,300,144.6,144.6,159.1,48.2,95.71,14.5,480.5,30.7,
2026-08-10 17:45:00,UPS-01,Online,300,145.2,145.2,159.9,48.4,95.56,14.7,480.0,30.6,
2026-08-10 17:45:00,UPS-02,Online,300,145.2,145.2,159.9,48.4,95.6,14.7,479.4,30.6,
2026-08-10 17:45:00,UPS-03,Online,300,145.2,145.2,162.0,48.4,94.31,16.8,482.0,30.6,
2026-08-10 18:00:00,UPS-01,Online,300,143.6,143.6,160.0,47.9,94.48,16.4,481.5,30.8,
2026-08-10 18:00:00,UPS-02,Online,300,143.6,143.6,160.2,47.9,94.34,16.6,479.5,30.8,
2026-08-10 18:00:00,UPS-03,Online,300,143.6,143.6,160.1,47.9,94.39,16.5,480.2,30.8,
2026-08-10 18:15:00,UPS-01,Online,300,141.4,141.4,156.6,47.1,95.18,15.2,480.6,31.2,
2026-08-10 18:15:00,UPS-02,Online,300,141.4,141.4,156.5,47.1,95.25,15.1,481.5,31.2,
2026-08-10 18:15:00,UPS-03,Online,300,141.4,141.4,156.3,47.1,95.36,14.9,480.7,31.2,
2026-08-10 18:30:00,UPS-01,Online,300,141.0,141.0,155.8,47.0,95.4,14.8,479.3,31.2,
2026-08-10 18:30:00,UPS-02,Online,300,141.0,141.0,157.0,47.0,94.6,16.0,480.0,31.2,
2026-08-10 18:30:00,UPS-03,Online,300,141.0,141.0,155.4,47.0,95.64,14.4,480.2,31.2,
2026-08-10 18:45:00,UPS-01,Online,300,143.5,143.5,159.9,47.8,94.44,16.4,480.7,30.9,
2026-08-10 18:45:00,UPS-02,Online,300,143.5,143.5,159.5,47.8,94.75,16.0,478.6,30.9,
2026-08-10 18:45:00,UPS-03,Online,300,143.5,143.5,159.1,47.8,94.94,15.6,481.7,30.9,
2026-08-10 19:00:00,UPS-01,Online,300,140.6,140.6,155.5,46.9,95.29,14.9,481.5,31.2,
2026-08-10 19:00:00,UPS-02,Online,300,140.6,140.6,157.1,46.9,94.27,16.5,479.6,31.2,
2026-08-10 19:00:00,UPS-03,Online,300,140.6,140.6,156.2,46.9,94.87,15.6,481.2,31.2,
2026-08-10 19:15:00,UPS-01,Online,300,142.1,142.1,157.6,47.4,95.0,15.5,479.6,31.0,
2026-08-10 19:15:00,UPS-02,Online,300,142.1,142.1,158.2,47.4,94.59,16.1,478.6,31.0,
2026-08-10 19:15:00,UPS-03,Online,300,142.1,142.1,157.8,47.4,94.87,15.7,479.3,31.0,
2026-08-10 19:30:00,UPS-01,Online,300,141.1,141.1,157.2,47.0,94.59,16.1,481.9,31.2,
2026-08-10 19:30:00,UPS-02,Online,300,141.1,141.1,156.1,47.0,95.29,15.0,481.7,31.2,
2026-08-10 19:30:00,UPS-03,Online,300,141.1,141.1,156.4,47.0,95.07,15.3,481.5,31.2,
2026-08-10 19:45:00,UPS-01,Online,300,137.1,137.1,153.0,45.7,94.53,15.9,478.7,31.7,
2026-08-10 19:45:00,UPS-02,Online,300,137.1,137.1,153.3,45.7,94.38,16.2,478.4,31.7,
2026-08-10 19:45:00,UPS-03,Online,300,137.1,137.1,153.3,45.7,94.38,16.2,480.0,31.7,
2026-08-10 20:00:00,UPS-01,Online,300,137.3,137.3,153.0,45.8,94.72,15.7,479.3,31.7,
2026-08-10 20:00:00,UPS-02,Online,300,137.3,137.3,153.2,45.8,94.56,15.9,480.1,31.7,
2026-08-10 20:00:00,UPS-03,Online,300,137.3,137.3,152.5,45.8,94.99,15.2,481.2,31.7,
2026-08-10 20:15:00,UPS-01,Online,300,137.8,137.8,153.3,45.9,94.82,15.5,479.8,31.6,
2026-08-10 20:15:00,UPS-02,Online,300,137.8,137.8,152.5,45.9,95.37,14.7,479.6,31.6,
2026-08-10 20:15:00,UPS-03,Online,300,137.8,137.8,152.7,45.9,95.24,14.9,478.5,31.6,
2026-08-10 20:30:00,UPS-01,Online,300,136.6,136.6,152.9,45.5,94.29,16.3,478.8,31.8,
2026-08-10 20:30:00,UPS-02,Online,300,136.6,136.6,151.9,45.5,94.94,15.3,478.4,31.8,
2026-08-10 20:30:00,UPS-03,Online,300,136.6,136.6,152.5,45.5,94.51,15.9,479.3,31.8,
2026-08-10 20:45:00,UPS-01,Online,300,132.9,132.9,147.2,44.3,95.44,14.3,481.1,32.3,
2026-08-10 20:45:00,UPS-02,Online,300,132.9,132.9,146.8,44.3,95.73,13.9,481.2,32.3,
2026-08-10 20:45:00,UPS-03,Online,300,132.9,132.9,148.3,44.3,94.71,15.4,478.1,32.3,
2026-08-10 21:00:00,UPS-01,Online,300,131.8,131.8,146.8,43.9,94.93,15.0,481.8,32.4,
2026-08-10 21:00:00,UPS-02,Online,300,131.8,131.8,146.9,43.9,94.89,15.1,480.2,32.4,
2026-08-10 21:00:00,UPS-03,Online,300,131.8,131.8,147.0,43.9,94.8,15.2,481.7,32.4,
2026-08-10 21:15:00,UPS-01,Online,300,134.0,134.0,149.0,44.7,95.03,15.0,478.2,32.1,
2026-08-10 21:15:00,UPS-02,Online,300,134.0,134.0,148.4,44.7,95.43,14.4,480.0,32.1,
2026-08-10 21:15:00,UPS-03,Online,300,134.0,134.0,148.9,44.7,95.08,14.9,481.0,32.1,
2026-08-10 21:30:00,UPS-01,Online,300,130.4,130.4,145.6,43.5,94.76,15.2,481.7,32.6,
2026-08-10 21:30:00,UPS-02,Online,300,130.4,130.4,146.0,43.5,94.48,15.6,481.5,32.6,
2026-08-10 21:30:00,UPS-03,Online,300,130.4,130.4,145.7,43.5,94.67,15.3,481.7,32.6,
2026-08-10 21:45:00,UPS-01,Online,300,129.1,129.1,143.7,43.0,95.11,14.6,479.2,32.8,
2026-08-10 21:45:00,UPS-02,Online,300,129.1,129.1,144.8,43.0,94.34,15.7,478.9,32.8,
2026-08-10 21:45:00,UPS-03,Online,300,129.1,129.1,143.3,43.0,95.41,14.2,478.4,32.8,
2026-08-10 22:00:00,UPS-01,Online,300,129.8,129.8,144.3,43.3,95.25,14.5,478.5,32.7,
2026-08-10 22:00:00,UPS-02,Online,300,129.8,129.8,145.3,43.3,94.54,15.5,479.3,32.7,
2026-08-10 22:00:00,UPS-03,Online,300,129.8,129.8,143.8,43.3,95.59,14.0,480.1,32.7,
2026-08-10 22:15:00,UPS-01,Online,300,128.1,128.1,142.6,42.7,95.16,14.5,478.0,32.9,
2026-08-10 22:15:00,UPS-02,Online,300,128.1,128.1,142.2,42.7,95.43,14.1,478.5,32.9,
2026-08-10 22:15:00,UPS-03,Online,300,128.1,128.1,143.3,42.7,94.66,15.2,479.0,32.9,
2026-08-10 22:30:00,UPS-01,Online,300,125.6,125.6,140.8,41.9,94.61,15.2,479.5,33.2,
2026-08-10 22:30:00,UPS-02,Online,300,125.6,125.6,139.2,41.9,95.73,13.6,479.6,33.2,
2026-08-10 22:30:00,UPS-03,Online,300,125.6,125.6,140.6,41.9,94.71,15.0,479.1,33.2,
2026-08-10 22:45:00,UPS-01,Online,300,126.3,126.3,141.7,42.1,94.49,15.4,480.2,33.2,
2026-08-10 22:45:00,UPS-02,Online,300,126.3,126.3,141.0,42.1,94.93,14.7,480.0,33.2,
2026-08-10 22:45:00,UPS-03,Online,300,126.3,126.3,140.2,42.1,95.54,13.9,480.2,33.2,
2026-08-10 23:00:00,UPS-01,Online,300,127.3,127.3,141.8,42.4,95.15,14.5,481.1,33.0,
2026-08-10 23:00:00,UPS-02,Online,300,127.3,127.3,143.0,42.4,94.3,15.7,478.3,33.0,
2026-08-10 23:00:00,UPS-03,Online,300,127.3,127.3,143.1,42.4,94.25,15.8,480.2,33.0,
2026-08-10 23:15:00,UPS-01,Online,300,123.0,123.0,136.8,41.0,95.49,13.8,478.5,33.6,
2026-08-10 23:15:00,UPS-02,Online,300,123.0,123.0,136.6,41.0,95.63,13.6,480.9,33.6,
2026-08-10 23:15:00,UPS-03,Online,300,123.0,123.0,138.4,41.0,94.32,15.4,481.5,33.6,
2026-08-10 23:30:00,UPS-01,Online,300,122.8,122.8,136.9,40.9,95.24,14.1,480.7,33.6,
2026-08-10 23:30:00,UPS-02,Online,300,122.8,122.8,137.1,40.9,95.14,14.3,478.1,33.6,
2026-08-10 23:30:00,UPS-03,Online,300,122.8,122.8,136.9,40.9,95.26,14.1,480.1,33.6,
2026-08-10 23:45:00,UPS-01,Online,300,122.9,122.9,137.7,41.0,94.79,14.8,479.0,33.6,
2026-08-10 23:45:00,UPS-02,Online,300,122.9,122.9,136.7,41.0,95.53,13.8,478.7,33.6,
2026-08-10 23:45:00,UPS-03,Online,300,122.9,122.9,137.3,41.0,95.05,14.4,481.2,33.6,
